cell,prompt_id,view,treatment,pair_id,winner,first,state_first,state_second,rep,choice,status,pick_winner,tie,pick_first,p_first,p_winner,prompt_tokens,completion_tokens,cached,model,dropped_params,raw,call_id
ignore_comp|blind|salary,ignore_comp,blind,salary,8,B,L,p8_A_2022_loser,p8_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999998555019682,1.444980317621969e-07,727,1,True,gpt-4o-mini-2024-07-18,,1,840560965e4d412d32a6dd97
ignore_comp|blind|salary,ignore_comp,blind,salary,6,B,L,p6_A_2022_loser,p6_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.999088948815348,0.0009110511846519564,767,1,True,gpt-4o-mini-2024-07-18,,1,7f5bdc12ae5de84103a3392e
ignore_comp|blind|salary,ignore_comp,blind,salary,10,A,W,p10_A_2022_salary,p10_B_2022_loser,0,2.0,ok,0.0,0.0,0.0,0.0001584361524227544,0.0001584361524227544,556,1,True,gpt-4o-mini-2024-07-18,,2,410e1ec5d3cc468f060cb1ba
ignore_comp|blind|salary,ignore_comp,blind,salary,10,A,L,p10_B_2022_loser,p10_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9525741311981335,0.0474258688018665,556,1,True,gpt-4o-mini-2024-07-18,,1,64fb69121d3f3a201dc588f9
ignore_comp|blind|salary,ignore_comp,blind,salary,11,B,W,p11_B_2022_salary,p11_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.999876605372333,0.999876605372333,750,1,True,gpt-4o-mini-2024-07-18,,1,8b6f6c4083626ca3fd806555
ignore_comp|blind|salary,ignore_comp,blind,salary,11,B,L,p11_A_2022_loser,p11_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999251538028718,7.484619712816443e-05,750,1,True,gpt-4o-mini-2024-07-18,,1,7f72a3a87c0a3300c64be71b
ignore_comp|blind|salary,ignore_comp,blind,salary,12,A,W,p12_A_2022_salary,p12_B_2022_loser,0,2.0,ok,0.0,0.0,0.0,0.22270014398423357,0.22270014398423357,664,1,True,gpt-4o-mini-2024-07-18,,2,826969bdd0cb8a93c2573eb6
ignore_comp|blind|salary,ignore_comp,blind,salary,12,A,L,p12_B_2022_loser,p12_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999417087232136,5.82912767863597e-05,664,1,True,gpt-4o-mini-2024-07-18,,1,b7fecfc7cfd2e7144f400b7f
ignore_comp|blind|salary,ignore_comp,blind,salary,13,B,W,p13_B_2022_salary,p13_A_2022_loser,0,2.0,ok,0.0,0.0,0.0,0.11920292202211756,0.11920292202211756,674,1,True,gpt-4o-mini-2024-07-18,,2,9010ee5f021cabae86e6116e
ignore_comp|blind|salary,ignore_comp,blind,salary,13,B,L,p13_A_2022_loser,p13_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999785550602307,2.144493976929951e-05,674,1,True,gpt-4o-mini-2024-07-18,,1,955651b03250f877c3372db1
ignore_comp|blind|salary,ignore_comp,blind,salary,14,A,W,p14_A_2022_salary,p14_B_2022_loser,0,2.0,ok,0.0,0.0,0.0,0.22270013882530884,0.22270013882530884,814,1,True,gpt-4o-mini-2024-07-18,,2,28c8928789ff5af5751f13c6
ignore_comp|blind|salary,ignore_comp,blind,salary,14,A,L,p14_B_2022_loser,p14_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999997897565681,2.1024343188624783e-07,814,1,True,gpt-4o-mini-2024-07-18,,1,87478535607c1c369d1b25a9
ignore_comp|blind|salary,ignore_comp,blind,salary,15,B,W,p15_B_2022_salary,p15_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9999546021388404,0.9999546021388404,655,1,True,gpt-4o-mini-2024-07-18,,1,f34aeb472617d376b816e574
ignore_comp|blind|salary,ignore_comp,blind,salary,15,B,L,p15_A_2022_loser,p15_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999967112518665,3.2887481334897828e-06,655,1,True,gpt-4o-mini-2024-07-18,,1,54cb7d2d4da13b8dc4c0de62
ignore_comp|blind|salary,ignore_comp,blind,salary,16,A,W,p16_A_2022_salary,p16_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.8519528076067262,0.8519528076067262,1145,1,True,gpt-4o-mini-2024-07-18,,1,297a1d7b3c7bdce18ab1c19d
ignore_comp|blind|salary,ignore_comp,blind,salary,16,A,L,p16_B_2022_loser,p16_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999999847700205,1.5229979499764568e-08,1145,1,True,gpt-4o-mini-2024-07-18,,1,214b7be604a840f652956c9d
ignore_comp|blind|salary,ignore_comp,blind,salary,17,B,W,p17_B_2022_salary,p17_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9999038975892416,0.9999038975892416,907,1,True,gpt-4o-mini-2024-07-18,,1,1e275654f04152b1ee6d1381
ignore_comp|blind|salary,ignore_comp,blind,salary,19,B,W,p19_B_2022_salary,p19_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9984988179739497,0.9984988179739497,887,1,True,gpt-4o-mini-2024-07-18,,1,3a2adf5102bdb79fd9ce2775
ignore_comp|blind|salary,ignore_comp,blind,salary,18,A,W,p18_A_2022_salary,p18_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9890130550418146,0.9890130550418146,521,1,True,gpt-4o-mini-2024-07-18,,1,2b1231e13bb6d7c79eec3f8d
ignore_comp|blind|salary,ignore_comp,blind,salary,19,B,L,p19_A_2022_loser,p19_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999938558271398,6.144172860156338e-06,887,1,True,gpt-4o-mini-2024-07-18,,1,edaea4ea5cb3329e587460e1
ignore_comp|blind|salary,ignore_comp,blind,salary,17,B,L,p17_A_2022_loser,p17_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.999988521231025,1.1478768975003995e-05,907,1,True,gpt-4o-mini-2024-07-18,,1,6f6a3fa87efc3dc30344206a
ignore_comp|blind|salary,ignore_comp,blind,salary,18,A,L,p18_B_2022_loser,p18_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9990889485983344,0.0009110514016655857,521,1,True,gpt-4o-mini-2024-07-18,,1,499c5ac16412bb952a224a1c
ignore_comp|blind|salary,ignore_comp,blind,salary,20,A,W,p20_A_2022_salary,p20_B_2022_loser,0,2.0,ok,0.0,0.0,0.0,0.00012339462766699962,0.00012339462766699962,615,1,True,gpt-4o-mini-2024-07-18,,2,bcc48cefcf6480a53bf7f56b
ignore_comp|blind|salary,ignore_comp,blind,salary,22,A,W,p22_A_2022_salary,p22_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9525741298517642,0.9525741298517642,880,1,True,gpt-4o-mini-2024-07-18,,1,150f581d9b70124f0a3029d6
ignore_comp|blind|salary,ignore_comp,blind,salary,20,A,L,p20_B_2022_loser,p20_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999980052698925,1.9947301075351476e-06,615,1,True,gpt-4o-mini-2024-07-18,,1,21ee8e022a66af3992e140c1
ignore_comp|blind|salary,ignore_comp,blind,salary,21,B,L,p21_A_2022_loser,p21_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.999964643742472,3.5356257528040835e-05,1131,1,True,gpt-4o-mini-2024-07-18,,1,21e6f8147917a51c6603903a
ignore_comp|blind|salary,ignore_comp,blind,salary,22,A,L,p22_B_2022_loser,p22_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9947798736922387,0.0052201263077612525,880,1,True,gpt-4o-mini-2024-07-18,,1,1bbb530da178e9a8bd0b7250
ignore_comp|blind|salary,ignore_comp,blind,salary,21,B,W,p21_B_2022_salary,p21_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9914225143724511,0.9914225143724511,1131,1,True,gpt-4o-mini-2024-07-18,,1,36a399630072d1e1d67f232c
ignore_comp|blind|salary,ignore_comp,blind,salary,23,B,W,p23_B_2022_salary,p23_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9984988176164028,0.9984988176164028,536,1,True,gpt-4o-mini-2024-07-18,,1,48bbc0f760770461110a2758
ignore_comp|blind|salary,ignore_comp,blind,salary,23,B,L,p23_A_2022_loser,p23_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9994472213515638,0.0005527786484361696,536,1,True,gpt-4o-mini-2024-07-18,,1,08aae3f5b8ad5e5530887d11
ignore_comp|blind|salary,ignore_comp,blind,salary,24,A,W,p24_A_2022_salary,p24_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9933071501716079,0.9933071501716079,752,1,True,gpt-4o-mini-2024-07-18,,1,1dc7712bfdd7af47b40652af
ignore_comp|blind|salary,ignore_comp,blind,salary,24,A,L,p24_B_2022_loser,p24_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9992903296589788,0.0007096703410212069,752,1,True,gpt-4o-mini-2024-07-18,,1,48d7d9443a2e395275fdb832
ignore_comp|blind|salary,ignore_comp,blind,salary,25,B,W,p25_B_2022_salary,p25_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9975273764522812,0.9975273764522812,751,1,True,gpt-4o-mini-2024-07-18,,1,1c24972e7b3e4880415c3fc6
ignore_comp|blind|salary,ignore_comp,blind,salary,25,B,L,p25_A_2022_loser,p25_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9997965730844881,0.00020342691551189507,751,1,True,gpt-4o-mini-2024-07-18,,1,9a4f15b5b38392625c7099b5
ignore_comp|blind|salary,ignore_comp,blind,salary,26,A,W,p26_A_2022_salary,p26_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9959298622312512,0.9959298622312512,666,1,True,gpt-4o-mini-2024-07-18,,1,addc6ace500ffe83cd5cbdb2
ignore_comp|blind|salary,ignore_comp,blind,salary,26,A,L,p26_B_2022_loser,p26_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9980732652122012,0.0019267347877988117,666,1,True,gpt-4o-mini-2024-07-18,,1,1ca2685cc7370171a84c5db3
ignore_comp|blind|salary,ignore_comp,blind,salary,27,B,W,p27_B_2022_salary,p27_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.5621765008857981,0.5621765008857981,777,1,True,gpt-4o-mini-2024-07-18,,1,eed3b7ce63af8f04fa2f2f5d
ignore_comp|blind|salary,ignore_comp,blind,salary,27,B,L,p27_A_2022_loser,p27_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.999985261023967,1.4738976032990792e-05,777,1,True,gpt-4o-mini-2024-07-18,,1,59299f49544d023678516ebb
ignore_comp|blind|salary,ignore_comp,blind,salary,28,A,W,p28_A_2022_salary,p28_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.8519528000888386,0.8519528000888386,788,1,True,gpt-4o-mini-2024-07-18,,1,995f6bf4ca38c6578352d95d
ignore_comp|blind|salary,ignore_comp,blind,salary,29,B,W,p29_B_2022_salary,p29_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9997965730845236,0.9997965730845236,1030,1,True,gpt-4o-mini-2024-07-18,,1,e712be458c7f42e5427eeca3
ignore_comp|blind|salary,ignore_comp,blind,salary,28,A,L,p28_B_2022_loser,p28_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999945777825671,5.422217432937693e-06,788,1,True,gpt-4o-mini-2024-07-18,,1,d717a298dcfcc6982cf5ca8f
ignore_comp|blind|salary,ignore_comp,blind,salary,29,B,L,p29_A_2022_loser,p29_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.999964643755117,3.5356244883044674e-05,1030,1,True,gpt-4o-mini-2024-07-18,,1,8c46d7d826d997d042f56cc0
ignore_comp|blind|salary,ignore_comp,blind,salary,30,A,W,p30_A_2022_salary,p30_B_2022_loser,0,2.0,ok,0.0,0.0,0.0,0.09534946425643774,0.09534946425643774,625,1,True,gpt-4o-mini-2024-07-18,,2,656d48d2384a7acc177410a4
ignore_comp|blind|salary,ignore_comp,blind,salary,30,A,L,p30_B_2022_loser,p30_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999898700118929,1.0129988107121513e-05,625,1,True,gpt-4o-mini-2024-07-18,,1,9bcc6153a435bad54274821d
ignore_comp|blind|salary,ignore_comp,blind,salary,31,B,L,p31_A_2022_loser,p31_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9988304896566145,0.001169510343385527,806,1,True,gpt-4o-mini-2024-07-18,,1,857014e94c87e8250752901a
ignore_comp|blind|salary,ignore_comp,blind,salary,31,B,W,p31_B_2022_salary,p31_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9959298617480279,0.9959298617480279,806,1,True,gpt-4o-mini-2024-07-18,,1,520884d12ba030ef9598ca0a
ignore_comp|blind|salary,ignore_comp,blind,salary,32,A,W,p32_A_2022_salary,p32_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9820137863531804,0.9820137863531804,794,1,True,gpt-4o-mini-2024-07-18,,1,d8673badccd6b67c668c3a61
ignore_comp|blind|salary,ignore_comp,blind,salary,32,A,L,p32_B_2022_loser,p32_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999980052698925,1.9947301075351476e-06,794,1,True,gpt-4o-mini-2024-07-18,,1,dfee842e5236f3bac788f6f3
ignore_comp|blind|salary,ignore_comp,blind,salary,33,B,L,p33_A_2022_loser,p33_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9933071478436094,0.006692852156390594,904,1,True,gpt-4o-mini-2024-07-18,,1,f920fb1ec4774fbdcaf43a16
ignore_comp|blind|salary,ignore_comp,blind,salary,33,B,W,p33_B_2022_salary,p33_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9999952149045798,0.9999952149045798,904,1,True,gpt-4o-mini-2024-07-18,,1,237b62decaa850a3d8297fd2
ignore_comp|blind|salary,ignore_comp,blind,salary,34,A,L,p34_B_2022_loser,p34_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999251538028718,7.484619712816443e-05,756,1,True,gpt-4o-mini-2024-07-18,,1,cca6fff6bf9adc4c78ebe425
ignore_comp|blind|salary,ignore_comp,blind,salary,34,A,W,p34_A_2022_salary,p34_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9968273176994714,0.9968273176994714,756,1,True,gpt-4o-mini-2024-07-18,,1,2a8dd3801d8daa27505761dc
ignore_comp|blind|salary,ignore_comp,blind,salary,36,A,W,p36_A_2022_salary,p36_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9990889485983344,0.9990889485983344,716,1,True,gpt-4o-mini-2024-07-18,,1,d7e4cb7ecfc166d62d7b745e
ignore_comp|blind|salary,ignore_comp,blind,salary,35,B,L,p35_A_2022_loser,p35_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999785550602307,2.144493976929951e-05,658,1,True,gpt-4o-mini-2024-07-18,,1,8149df1fc81091b0d20c9c40
ignore_comp|blind|salary,ignore_comp,blind,salary,36,A,L,p36_B_2022_loser,p36_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999898700118929,1.0129988107121513e-05,716,1,True,gpt-4o-mini-2024-07-18,,1,d07724aaa4d2d75c237b55db
ignore_comp|blind|salary,ignore_comp,blind,salary,35,B,W,p35_B_2022_salary,p35_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.8807970811069351,0.8807970811069351,658,1,True,gpt-4o-mini-2024-07-18,,1,7488066bd2ae2e5056847865
ignore_comp|blind|salary,ignore_comp,blind,salary,38,A,W,p38_A_2022_salary,p38_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9999952149045798,0.9999952149045798,617,1,True,gpt-4o-mini-2024-07-18,,1,7337080c1c7c50bf83f4663e
ignore_comp|blind|salary,ignore_comp,blind,salary,37,B,L,p37_A_2022_loser,p37_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9914225164237013,0.008577483576298728,619,1,True,gpt-4o-mini-2024-07-18,,1,d1b282e5817608e59f0a7373
ignore_comp|blind|salary,ignore_comp,blind,salary,38,A,L,p38_B_2022_loser,p38_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.7310585669110203,0.26894143308897966,617,1,True,gpt-4o-mini-2024-07-18,,1,9745474bf3a5c64a27337555
ignore_comp|blind|salary,ignore_comp,blind,salary,37,B,W,p37_B_2022_salary,p37_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.7310585786300049,0.7310585786300049,619,1,True,gpt-4o-mini-2024-07-18,,1,ea990b55c342700dc79cbe7f
ignore_comp|blind|salary,ignore_comp,blind,salary,39,B,W,p39_B_2022_salary,p39_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.999999730042106,0.999999730042106,1118,1,True,gpt-4o-mini-2024-07-18,,1,64742a1971cc0d1d27982f92
ignore_comp|blind|salary,ignore_comp,blind,salary,39,B,L,p39_A_2022_loser,p39_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9990889488152951,0.0009110511847049141,1118,1,True,gpt-4o-mini-2024-07-18,,1,2eca04ea174bda7412f3d6b9
ignore_comp|blind|salary,ignore_comp,blind,salary,40,A,L,p40_B_2022_loser,p40_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999898700118929,1.0129988107121513e-05,882,1,True,gpt-4o-mini-2024-07-18,,1,37d606e4023c199152bd1f9c
ignore_comp|blind|salary,ignore_comp,blind,salary,40,A,W,p40_A_2022_salary,p40_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9994472212857038,0.9994472212857038,882,1,True,gpt-4o-mini-2024-07-18,,1,20b1313a5786d16750b36867
ignore_comp|blind|salary,ignore_comp,blind,salary,42,B,W,p42_B_2022_salary,p42_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.8807970889295664,0.8807970889295664,799,1,True,gpt-4o-mini-2024-07-18,,1,9c392d21e069c5ba3061a597
ignore_comp|blind|salary,ignore_comp,blind,salary,42,B,L,p42_A_2022_loser,p42_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.999999057755336,9.42244663959535e-07,799,1,True,gpt-4o-mini-2024-07-18,,1,b2f32129060e50cb3621ce1d
ignore_comp|blind|salary,ignore_comp,blind,salary,43,A,L,p43_B_2022_loser,p43_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999869928736748,1.3007126325237373e-05,710,1,True,gpt-4o-mini-2024-07-18,,1,a757314c8977895803bae6f6
ignore_comp|blind|salary,ignore_comp,blind,salary,43,A,W,p43_A_2022_salary,p43_B_2022_loser,0,2.0,ok,0.0,0.0,0.0,0.0373268872102664,0.0373268872102664,710,1,True,gpt-4o-mini-2024-07-18,,2,3655d33a2aac9363fdef31a7
ignore_comp|blind|salary,ignore_comp,blind,salary,44,B,W,p44_B_2022_salary,p44_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.998073265212425,0.998073265212425,430,1,True,gpt-4o-mini-2024-07-18,,1,b0b1432bc039f031f2de5f5a
ignore_comp|blind|salary,ignore_comp,blind,salary,44,B,L,p44_A_2022_loser,p44_B_2022_salary,0,2.0,ok,1.0,0.0,0.0,0.18242552825126704,0.817574471748733,430,1,True,gpt-4o-mini-2024-07-18,,2,e8fc3921fb05bdd2eb077616
ignore_comp|blind|salary,ignore_comp,blind,salary,45,A,W,p45_A_2022_salary,p45_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9990889489239078,0.9990889489239078,621,1,True,gpt-4o-mini-2024-07-18,,1,37695622ac2383599c4d78ae
ignore_comp|blind|salary,ignore_comp,blind,salary,45,A,L,p45_B_2022_loser,p45_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.6791787056691698,0.3208212943308302,621,1,True,gpt-4o-mini-2024-07-18,,1,3baeb9d2adc1244f5d42e349
ignore_comp|blind|salary,ignore_comp,blind,salary,46,B,W,p46_B_2022_salary,p46_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9984988176164028,0.9984988176164028,721,1,True,gpt-4o-mini-2024-07-18,,1,46d70da02333c385113d27c1
ignore_comp|blind|salary,ignore_comp,blind,salary,46,B,L,p46_A_2022_loser,p46_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999251538028718,7.484619712816443e-05,721,1,True,gpt-4o-mini-2024-07-18,,1,e96095a5fe66581b8d6edfb9
ignore_comp|blind|salary,ignore_comp,blind,salary,47,A,L,p47_B_2022_loser,p47_A_2022_salary,0,2.0,ok,1.0,0.0,0.0,0.04742586863357034,0.9525741313664297,608,1,True,gpt-4o-mini-2024-07-18,,2,61f48d4a24c6625aba093e7b
ignore_comp|blind|salary,ignore_comp,blind,salary,47,A,W,p47_A_2022_salary,p47_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9999417087232136,0.9999417087232136,608,1,True,gpt-4o-mini-2024-07-18,,1,8dde32392643e62d4d68c2c2
ignore_comp|blind|salary,ignore_comp,blind,salary,48,B,W,p48_B_2022_salary,p48_A_2022_loser,0,2.0,ok,0.0,0.0,0.0,0.0031726830663368548,0.0031726830663368548,667,1,True,gpt-4o-mini-2024-07-18,,2,85cde7b3e555e486f4351de0
ignore_comp|blind|salary,ignore_comp,blind,salary,48,B,L,p48_A_2022_loser,p48_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999999943972036,5.602796449011294e-09,667,1,True,gpt-4o-mini-2024-07-18,,1,74c7b0aba32d2016d9f8d5ec
ignore_comp|blind|salary,ignore_comp,blind,salary,49,A,W,p49_A_2022_salary,p49_B_2022_loser,0,2.0,ok,0.0,0.0,0.0,0.1480471961522176,0.1480471961522176,1050,1,True,gpt-4o-mini-2024-07-18,,2,3b2c0e400829dffaf25ee5bc
ignore_comp|blind|salary,ignore_comp,blind,salary,49,A,L,p49_B_2022_loser,p49_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999930377415741,6.962258425891044e-06,1050,1,True,gpt-4o-mini-2024-07-18,,1,6759e94342b0d68dcaec2b50
ignore_comp|blind|salary,ignore_comp,blind,salary,50,B,W,p50_B_2022_salary,p50_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9975273767468863,0.9975273767468863,530,1,True,gpt-4o-mini-2024-07-18,,1,3ed17fcf668d1031842f0686
ignore_comp|blind|salary,ignore_comp,blind,salary,50,B,L,p50_A_2022_loser,p50_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999999530883621,4.691163790759845e-08,530,1,True,gpt-4o-mini-2024-07-18,,1,c8a11fc96c476596f55629e3
ignore_comp|blind|salary,ignore_comp,blind,salary,51,A,W,p51_A_2022_salary,p51_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9999991684720096,0.9999991684720096,889,1,True,gpt-4o-mini-2024-07-18,,1,92c8d6a05900db036a3b53eb
ignore_comp|blind|salary,ignore_comp,blind,salary,51,A,L,p51_B_2022_loser,p51_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.6224593241981982,0.37754067580180184,889,1,True,gpt-4o-mini-2024-07-18,,1,0eec15e338d69ef4fd0336a0
ignore_comp|blind|salary,ignore_comp,blind,salary,52,B,W,p52_B_2022_salary,p52_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9959298617480279,0.9959298617480279,738,1,True,gpt-4o-mini-2024-07-18,,1,7fcee919f69ebdca328e02eb
ignore_comp|blind|salary,ignore_comp,blind,salary,52,B,L,p52_A_2022_loser,p52_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9998415637531546,0.00015843624684541702,738,1,True,gpt-4o-mini-2024-07-18,,1,4abc7d148926d5a1f9401060
ignore_comp|blind|salary,ignore_comp,blind,salary,54,B,W,p54_B_2022_salary,p54_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.8519528019683105,0.8519528019683105,427,1,True,gpt-4o-mini-2024-07-18,,1,4c921d89226b0f401f85283d
ignore_comp|blind|salary,ignore_comp,blind,salary,53,A,L,p53_B_2022_loser,p53_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999992661790523,7.338209476737134e-07,1026,1,True,gpt-4o-mini-2024-07-18,,1,85e15aa7a014ac3170abe950
ignore_comp|blind|salary,ignore_comp,blind,salary,53,A,W,p53_A_2022_salary,p53_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.8807970685907242,0.8807970685907242,1026,1,True,gpt-4o-mini-2024-07-18,,1,462fd484ff647154d28e90b1
ignore_comp|blind|salary,ignore_comp,blind,salary,54,B,L,p54_A_2022_loser,p54_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.999876605372333,0.00012339462766697284,427,1,True,gpt-4o-mini-2024-07-18,,1,08fd68caf60ff6d0da303edd
ignore_comp|blind|salary,ignore_comp,blind,salary,55,A,W,p55_A_2022_salary,p55_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9859363711359409,0.9859363711359409,1008,1,True,gpt-4o-mini-2024-07-18,,1,035e51ccf9e9742cb84ba7c5
ignore_comp|blind|salary,ignore_comp,blind,salary,55,A,L,p55_B_2022_loser,p55_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.999664649867104,0.00033535013289598403,1008,1,True,gpt-4o-mini-2024-07-18,,1,5d8854a810e13973baa749d4
ignore_comp|blind|salary,ignore_comp,blind,salary,56,B,W,p56_B_2022_salary,p56_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9984988179739497,0.9984988179739497,1128,1,True,gpt-4o-mini-2024-07-18,,1,583731028d69bfb19b102723
ignore_comp|blind|salary,ignore_comp,blind,salary,56,B,L,p56_A_2022_loser,p56_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999982396566559,1.7603433440926963e-06,1128,1,True,gpt-4o-mini-2024-07-18,,1,1e17964f0374302548ad222b
ignore_comp|blind|salary,ignore_comp,blind,salary,57,A,W,p57_A_2022_salary,p57_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.5,0.5,921,1,True,gpt-4o-mini-2024-07-18,,1,5efdc3e58f0c0763cd90cca6
ignore_comp|blind|salary,ignore_comp,blind,salary,57,A,L,p57_B_2022_loser,p57_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999992661791398,7.338208601881391e-07,921,1,True,gpt-4o-mini-2024-07-18,,1,3741e1131f69aa458f5057c5
ignore_comp|blind|salary,ignore_comp,blind,salary,58,B,W,p58_B_2022_salary,p58_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9988304896653177,0.9988304896653177,1242,1,True,gpt-4o-mini-2024-07-18,,1,efec49fffcbd1ded90b1dd87
ignore_comp|blind|salary,ignore_comp,blind,salary,58,B,L,p58_A_2022_loser,p58_B_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.9999938558278723,6.144172127742209e-06,1242,1,True,gpt-4o-mini-2024-07-18,,1,ed4ffa840325058ecd951b0f
ignore_comp|blind|salary,ignore_comp,blind,salary,59,A,W,p59_A_2022_salary,p59_B_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.8519528076067262,0.8519528076067262,619,1,True,gpt-4o-mini-2024-07-18,,1,0c900bac54ba95e496247b0c
ignore_comp|blind|salary,ignore_comp,blind,salary,59,A,L,p59_B_2022_loser,p59_A_2022_salary,0,1.0,ok,0.0,0.0,1.0,0.999903897600701,9.610239929902509e-05,619,1,True,gpt-4o-mini-2024-07-18,,1,dbe7b4f1bc3fecce829706a6
ignore_comp|blind|salary,ignore_comp,blind,salary,60,B,W,p60_B_2022_salary,p60_A_2022_loser,0,1.0,ok,1.0,0.0,1.0,0.9859363760560113,0.9859363760560113,826,1,True,gpt-4o-mini-2024-07-18,,1,898e2be31365e6d09c790a55
